run_seed,config,missing_features,mask,miou
3,base,5,2|4|5|6|10,61.367497
3,drop,5,2|4|5|6|10,71.063301
3,impute,5,2|4|5|6|10,92.285766
3,base,5,2|4|5|6|11,29.409614
3,drop,5,2|4|5|6|11,50.725827
3,impute,5,2|4|5|6|11,85.629009
3,base,5,2|4|5|7|8,62.464317
3,drop,5,2|4|5|7|8,62.850362
3,impute,5,2|4|5|7|8,90.756990
3,base,5,2|4|5|7|9,61.253880
3,drop,5,2|4|5|7|9,63.180466
3,impute,5,2|4|5|7|9,87.022255
3,base,5,2|4|5|7|10,62.069007
3,drop,5,2|4|5|7|10,62.710181
3,impute,5,2|4|5|7|10,89.154091
3,base,5,2|4|5|7|11,34.201663
3,drop,5,2|4|5|7|11,50.955786
3,impute,5,2|4|5|7|11,76.139125
3,base,5,2|4|5|8|9,48.095539
3,drop,5,2|4|5|8|9,66.730705
3,impute,5,2|4|5|8|9,85.845098
3,base,5,2|4|5|8|10,32.381808
3,drop,5,2|4|5|8|10,70.530083
3,impute,5,2|4|5|8|10,90.171633
3,base,5,2|4|5|8|11,25.278058
3,drop,5,2|4|5|8|11,59.032634
3,impute,5,2|4|5|8|11,84.985787
3,base,5,2|4|5|9|10,36.656297
3,drop,5,2|4|5|9|10,65.989576
3,impute,5,2|4|5|9|10,84.332558
3,base,5,2|4|5|9|11,25.224287
3,drop,5,2|4|5|9|11,59.439512
3,impute,5,2|4|5|9|11,80.557615
3,base,5,2|4|5|10|11,25.131602
3,drop,5,2|4|5|10|11,58.098791
3,impute,5,2|4|5|10|11,85.468126
3,base,5,2|4|6|7|8,62.433272
3,drop,5,2|4|6|7|8,66.953647
3,impute,5,2|4|6|7|8,92.594184
3,base,5,2|4|6|7|9,60.720802
3,drop,5,2|4|6|7|9,63.736792
3,impute,5,2|4|6|7|9,91.560981
3,base,5,2|4|6|7|10,62.102243
3,drop,5,2|4|6|7|10,58.531189
3,impute,5,2|4|6|7|10,91.433600
3,base,5,2|4|6|7|11,28.982125
3,drop,5,2|4|6|7|11,25.561346
3,impute,5,2|4|6|7|11,80.282232
3,base,5,2|4|6|8|9,54.397932
3,drop,5,2|4|6|8|9,73.045405
3,impute,5,2|4|6|8|9,87.998956
3,base,5,2|4|6|8|10,39.462136
3,drop,5,2|4|6|8|10,74.737074
3,impute,5,2|4|6|8|10,94.317187
3,base,5,2|4|6|8|11,25.127337
3,drop,5,2|4|6|8|11,54.980028
3,impute,5,2|4|6|8|11,90.928796
3,base,5,2|4|6|9|10,39.800959
3,drop,5,2|4|6|9|10,65.699612
3,impute,5,2|4|6|9|10,88.388851
3,base,5,2|4|6|9|11,25.069843
3,drop,5,2|4|6|9|11,42.756685
3,impute,5,2|4|6|9|11,89.364256
3,base,5,2|4|6|10|11,25.088563
3,drop,5,2|4|6|10|11,42.061551
3,impute,5,2|4|6|10|11,91.644735
3,base,5,2|4|7|8|9,58.051718
3,drop,5,2|4|7|8|9,62.838674
3,impute,5,2|4|7|8|9,89.767892
3,base,5,2|4|7|8|10,51.511133
3,drop,5,2|4|7|8|10,64.742318
3,impute,5,2|4|7|8|10,91.730202
3,base,5,2|4|7|8|11,25.699162
3,drop,5,2|4|7|8|11,45.462989
3,impute,5,2|4|7|8|11,74.172733
3,base,5,2|4|7|9|10,49.073192
3,drop,5,2|4|7|9|10,63.002739
3,impute,5,2|4|7|9|10,89.724999
3,base,5,2|4|7|9|11,25.329184
3,drop,5,2|4|7|9|11,40.381296
3,impute,5,2|4|7|9|11,80.864148
3,base,5,2|4|7|10|11,24.995031
3,drop,5,2|4|7|10|11,33.591967
3,impute,5,2|4|7|10|11,79.477144
3,base,5,2|4|8|9|10,27.824201
3,drop,5,2|4|8|9|10,74.722853
3,impute,5,2|4|8|9|10,90.591225
3,base,5,2|4|8|9|11,25.069843
3,drop,5,2|4|8|9|11,74.294171
3,impute,5,2|4|8|9|11,88.757975
3,base,5,2|4|8|10|11,25.032424
3,drop,5,2|4|8|10|11,75.059136
3,impute,5,2|4|8|10|11,91.347719
3,base,5,2|4|9|10|11,25.051131
3,drop,5,2|4|9|10|11,72.666256
3,impute,5,2|4|9|10|11,89.113451
3,base,5,2|5|6|7|8,62.588563
3,drop,5,2|5|6|7|8,62.835825
3,impute,5,2|5|6|7|8,90.885877
3,base,5,2|5|6|7|9,60.888217
3,drop,5,2|5|6|7|9,62.588563
3,impute,5,2|5|6|7|9,87.652333
3,base,5,2|5|6|7|10,60.697436
3,drop,5,2|5|6|7|10,62.614136
3,impute,5,2|5|6|7|10,89.719429
3,base,5,2|5|6|7|11,27.415317
3,drop,5,2|5|6|7|11,48.218840
3,impute,5,2|5|6|7|11,76.688745
3,base,5,2|5|6|8|9,42.855722
3,drop,5,2|5|6|8|9,62.419262
3,impute,5,2|5|6|8|9,85.744941
3,base,5,2|5|6|8|10,30.209937
3,drop,5,2|5|6|8|10,62.430560
3,impute,5,2|5|6|8|10,90.668925
3,base,5,2|5|6|8|11,25.082001
3,drop,5,2|5|6|8|11,34.539266
3,impute,5,2|5|6|8|11,86.381692
3,base,5,2|5|6|9|10,34.717645
3,drop,5,2|5|6|9|10,62.277707
3,impute,5,2|5|6|9|10,81.114381
3,base,5,2|5|6|9|11,25.088563
3,drop,5,2|5|6|9|11,35.626167
3,impute,5,2|5|6|9|11,85.225565
3,base,5,2|5|6|10|11,25.088563
3,drop,5,2|5|6|10|11,36.452736
3,impute,5,2|5|6|10|11,86.527447
3,base,5,2|5|7|8|9,49.382274
3,drop,5,2|5|7|8|9,62.588563
3,impute,5,2|5|7|8|9,85.741175
3,base,5,2|5|7|8|10,31.303002
3,drop,5,2|5|7|8|10,62.595053
3,impute,5,2|5|7|8|10,88.547930
3,base,5,2|5|7|8|11,25.391041
3,drop,5,2|5|7|8|11,44.715229
3,impute,5,2|5|7|8|11,78.396399
3,base,5,2|5|7|9|10,42.261785
3,drop,5,2|5|7|9|10,62.588563
3,impute,5,2|5|7|9|10,84.485984
3,base,5,2|5|7|9|11,25.119445
3,drop,5,2|5|7|9|11,47.442262
3,impute,5,2|5|7|9|11,76.921717
3,base,5,2|5|7|10|11,25.069843
3,drop,5,2|5|7|10|11,39.918627
3,impute,5,2|5|7|10|11,78.181979
3,base,5,2|5|8|9|10,25.764397
3,drop,5,2|5|8|9|10,62.491567
3,impute,5,2|5|8|9|10,88.632303
3,base,5,2|5|8|9|11,25.088563
3,drop,5,2|5|8|9|11,55.181902
3,impute,5,2|5|8|9|11,84.659907
3,base,5,2|5|8|10|11,25.088563
3,drop,5,2|5|8|10|11,46.938861
3,impute,5,2|5|8|10|11,85.426549
3,base,5,2|5|9|10|11,25.088563
3,drop,5,2|5|9|10|11,56.021589
3,impute,5,2|5|9|10|11,83.910822
3,base,5,2|6|7|8|9,48.872504
3,drop,5,2|6|7|8|9,59.462118
3,impute,5,2|6|7|8|9,85.933394
3,base,5,2|6|7|8|10,34.874277
3,drop,5,2|6|7|8|10,47.510961
3,impute,5,2|6|7|8|10,92.246962
3,base,5,2|6|7|8|11,25.068899
3,drop,5,2|6|7|8|11,25.690221
3,impute,5,2|6|7|8|11,84.295457
3,base,5,2|6|7|9|10,41.975208
3,drop,5,2|6|7|9|10,37.226887
3,impute,5,2|6|7|9|10,87.134993
3,base,5,2|6|7|9|11,25.088563
3,drop,5,2|6|7|9|11,25.212129
3,impute,5,2|6|7|9|11,83.838253
3,base,5,2|6|7|10|11,25.088563
3,drop,5,2|6|7|10|11,25.184157
3,impute,5,2|6|7|10|11,84.121880
3,base,5,2|6|8|9|10,27.006685
3,drop,5,2|6|8|9|10,60.627358
3,impute,5,2|6|8|9|10,86.473721
3,base,5,2|6|8|9|11,25.088563
3,drop,5,2|6|8|9|11,51.859651
3,impute,5,2|6|8|9|11,88.717336
3,base,5,2|6|8|10|11,25.088563
3,drop,5,2|6|8|10|11,45.814618
3,impute,5,2|6|8|10|11,91.560981
3,base,5,2|6|9|10|11,25.088563
3,drop,5,2|6|9|10|11,45.870298
3,impute,5,2|6|9|10|11,90.259852
3,base,5,2|7|8|9|10,27.338602
3,drop,5,2|7|8|9|10,61.733244
3,impute,5,2|7|8|9|10,88.875917
3,base,5,2|7|8|9|11,25.088563
3,drop,5,2|7|8|9|11,50.183840
3,impute,5,2|7|8|9|11,82.695712
3,base,5,2|7|8|10|11,25.069843
3,drop,5,2|7|8|10|11,47.886128
3,impute,5,2|7|8|10|11,85.507768
3,base,5,2|7|9|10|11,25.088563
3,drop,5,2|7|9|10|11,45.900006
3,impute,5,2|7|9|10|11,84.247312
3,base,5,2|8|9|10|11,25.088563
3,drop,5,2|8|9|10|11,73.751812
3,impute,5,2|8|9|10|11,90.844720
3,base,5,3|4|5|6|7,62.557492
3,drop,5,3|4|5|6|7,73.667981
3,impute,5,3|4|5|6|7,89.242325
3,base,5,3|4|5|6|8,65.486891
3,drop,5,3|4|5|6|8,63.786766
3,impute,5,3|4|5|6|8,95.044593
3,base,5,3|4|5|6|9,62.351564
3,drop,5,3|4|5|6|9,72.146509
3,impute,5,3|4|5|6|9,92.419615
3,base,5,3|4|5|6|10,61.054588
3,drop,5,3|4|5|6|10,72.793936
3,impute,5,3|4|5|6|10,92.282274
3,base,5,3|4|5|6|11,29.314237
3,drop,5,3|4|5|6|11,67.269983
3,impute,5,3|4|5|6|11,86.679559
3,base,5,3|4|5|7|8,62.495369
3,drop,5,3|4|5|7|8,78.786568
3,impute,5,3|4|5|7|8,90.135038
3,base,5,3|4|5|7|9,61.271444
3,drop,5,3|4|5|7|9,67.420456
3,impute,5,3|4|5|7|9,87.889917
3,base,5,3|4|5|7|10,62.285634
3,drop,5,3|4|5|7|10,71.435839
3,impute,5,3|4|5|7|10,86.952257
3,base,5,3|4|5|7|11,35.102575
3,drop,5,3|4|5|7|11,61.565507
3,impute,5,3|4|5|7|11,78.528257
3,base,5,3|4|5|8|9,52.875283
3,drop,5,3|4|5|8|9,70.796885
3,impute,5,3|4|5|8|9,92.031248
3,base,5,3|4|5|8|10,37.860846
3,drop,5,3|4|5|8|10,73.047588
3,impute,5,3|4|5|8|10,90.795107
3,base,5,3|4|5|8|11,25.303825
3,drop,5,3|4|5|8|11,66.817903
3,impute,5,3|4|5|8|11,86.603436
3,base,5,3|4|5|9|10,39.423986
3,drop,5,3|4|5|9|10,70.226218
3,impute,5,3|4|5|9|10,86.561715
3,base,5,3|4|5|9|11,25.255194
3,drop,5,3|4|5|9|11,61.455645
3,impute,5,3|4|5|9|11,86.553527
3,base,5,3|4|5|10|11,25.088563
3,drop,5,3|4|5|10|11,65.513169
3,impute,5,3|4|5|10|11,85.285200
3,base,5,3|4|6|7|8,68.472487
3,drop,5,3|4|6|7|8,82.161658
3,impute,5,3|4|6|7|8,89.038523
3,base,5,3|4|6|7|9,61.521993
3,drop,5,3|4|6|7|9,74.519868
3,impute,5,3|4|6|7|9,86.424190
3,base,5,3|4|6|7|10,62.710406
3,drop,5,3|4|6|7|10,72.956728
3,impute,5,3|4|6|7|10,87.032352
3,base,5,3|4|6|7|11,29.558366
3,drop,5,3|4|6|7|11,55.619398
3,impute,5,3|4|6|7|11,75.192883
3,base,5,3|4|6|8|9,64.421023
3,drop,5,3|4|6|8|9,75.949614
3,impute,5,3|4|6|8|9,91.946213
3,base,5,3|4|6|8|10,53.590005
3,drop,5,3|4|6|8|10,73.550854
3,impute,5,3|4|6|8|10,93.822793
3,base,5,3|4|6|8|11,27.865020
3,drop,5,3|4|6|8|11,82.070556
3,impute,5,3|4|6|8|11,93.779534
3,base,5,3|4|6|9|10,42.529235
3,drop,5,3|4|6|9|10,74.452968
3,impute,5,3|4|6|9|10,86.518574
3,base,5,3|4|6|9|11,25.069843
3,drop,5,3|4|6|9|11,73.328264
3,impute,5,3|4|6|9|11,93.249006
3,base,5,3|4|6|10|11,25.088563
3,drop,5,3|4|6|10|11,72.813989
3,impute,5,3|4|6|10|11,92.721212
3,base,5,3|4|7|8|9,58.315570
3,drop,5,3|4|7|8|9,69.334137
3,impute,5,3|4|7|8|9,83.322854
3,base,5,3|4|7|8|10,54.007536
3,drop,5,3|4|7|8|10,71.807315
3,impute,5,3|4|7|8|10,87.184352
3,base,5,3|4|7|8|11,27.391663
3,drop,5,3|4|7|8|11,63.934345
3,impute,5,3|4|7|8|11,72.967738
3,base,5,3|4|7|9|10,51.278742
3,drop,5,3|4|7|9|10,66.595544
3,impute,5,3|4|7|9|10,79.830782
3,base,5,3|4|7|9|11,25.607736
3,drop,5,3|4|7|9|11,59.999348
3,impute,5,3|4|7|9|11,79.812279
3,base,5,3|4|7|10|11,25.216034
3,drop,5,3|4|7|10|11,58.187472
3,impute,5,3|4|7|10|11,76.139771
3,base,5,3|4|8|9|10,34.955701
3,drop,5,3|4|8|9|10,70.917386
3,impute,5,3|4|8|9|10,89.563973
3,base,5,3|4|8|9|11,25.069843
3,drop,5,3|4|8|9|11,77.528701
3,impute,5,3|4|8|9|11,92.460327
3,base,5,3|4|8|10|11,25.133553
3,drop,5,3|4|8|10|11,68.365219
3,impute,5,3|4|8|10|11,92.030902
3,base,5,3|4|9|10|11,25.051131
3,drop,5,3|4|9|10|11,76.712755
3,impute,5,3|4|9|10|11,91.261839
3,base,5,3|5|6|7|8,62.588563
3,drop,5,3|5|6|7|8,68.713829
3,impute,5,3|5|6|7|8,91.432322
3,base,5,3|5|6|7|9,61.707006
3,drop,5,3|5|6|7|9,64.250732
3,impute,5,3|5|6|7|9,87.928092
3,base,5,3|5|6|7|10,60.129246
3,drop,5,3|5|6|7|10,66.040532
3,impute,5,3|5|6|7|10,90.256839
3,base,5,3|5|6|7|11,27.434512
3,drop,5,3|5|6|7|11,63.229423
3,impute,5,3|5|6|7|11,83.147149
3,base,5,3|5|6|8|9,44.407927
3,drop,5,3|5|6|8|9,65.532280
3,impute,5,3|5|6|8|9,89.769516
3,base,5,3|5|6|8|10,31.107742
3,drop,5,3|5|6|8|10,68.031231
3,impute,5,3|5|6|8|10,90.628943
3,base,5,3|5|6|8|11,25.100720
3,drop,5,3|5|6|8|11,63.723222
3,impute,5,3|5|6|8|11,85.959057
3,base,5,3|5|6|9|10,35.400931
3,drop,5,3|5|6|9|10,63.571294
3,impute,5,3|5|6|9|10,81.752485
3,base,5,3|5|6|9|11,25.088563
3,drop,5,3|5|6|9|11,60.953847
3,impute,5,3|5|6|9|11,86.102214
3,base,5,3|5|6|10|11,25.088563
3,drop,5,3|5|6|10|11,62.449718
3,impute,5,3|5|6|10|11,81.673360
3,base,5,3|5|7|8|9,47.633058
3,drop,5,3|5|7|8|9,62.819658
3,impute,5,3|5|7|8|9,86.617805
3,base,5,3|5|7|8|10,31.691000
3,drop,5,3|5|7|8|10,63.990154
3,impute,5,3|5|7|8|10,88.112881
3,base,5,3|5|7|8|11,25.471715
3,drop,5,3|5|7|8|11,62.448088
3,impute,5,3|5|7|8|11,82.618182
3,base,5,3|5|7|9|10,41.975208
3,drop,5,3|5|7|9|10,62.862047
3,impute,5,3|5|7|9|10,80.152320
3,base,5,3|5|7|9|11,25.119445
3,drop,5,3|5|7|9|11,62.260644
3,impute,5,3|5|7|9|11,82.209412
3,base,5,3|5|7|10|11,25.088563
3,drop,5,3|5|7|10|11,62.380894
3,impute,5,3|5|7|10|11,80.398411
3,base,5,3|5|8|9|10,26.251499
3,drop,5,3|5|8|9|10,62.910383
3,impute,5,3|5|8|9|10,89.232433
3,base,5,3|5|8|9|11,25.088563
3,drop,5,3|5|8|9|11,61.284924
3,impute,5,3|5|8|9|11,85.990134
3,base,5,3|5|8|10|11,25.088563
3,drop,5,3|5|8|10|11,63.697657
3,impute,5,3|5|8|10|11,84.551824
3,base,5,3|5|9|10|11,25.088563
3,drop,5,3|5|9|10|11,61.190486
3,impute,5,3|5|9|10|11,84.658258
3,base,5,3|6|7|8|9,48.322663
3,drop,5,3|6|7|8|9,64.493648
3,impute,5,3|6|7|8|9,85.936233
3,base,5,3|6|7|8|10,35.022330
3,drop,5,3|6|7|8|10,64.739585
3,impute,5,3|6|7|8|10,88.832990
3,base,5,3|6|7|8|11,25.967486
3,drop,5,3|6|7|8|11,60.857485
3,impute,5,3|6|7|8|11,86.000285
3,base,5,3|6|7|9|10,41.940219
3,drop,5,3|6|7|9|10,63.595262
3,impute,5,3|6|7|9|10,78.833678
3,base,5,3|6|7|9|11,25.088563
3,drop,5,3|6|7|9|11,61.359354
3,impute,5,3|6|7|9|11,85.184278
3,base,5,3|6|7|10|11,25.088563
3,drop,5,3|6|7|10|11,48.708612
3,impute,5,3|6|7|10|11,86.094457
3,base,5,3|6|8|9|10,29.707777
3,drop,5,3|6|8|9|10,70.258680
3,impute,5,3|6|8|9|10,86.396545
3,base,5,3|6|8|9|11,25.088563
3,drop,5,3|6|8|9|11,68.183477
3,impute,5,3|6|8|9|11,92.461437
3,base,5,3|6|8|10|11,25.088563
3,drop,5,3|6|8|10|11,78.410651
3,impute,5,3|6|8|10|11,92.159205
3,base,5,3|6|9|10|11,25.088563
3,drop,5,3|6|9|10|11,63.802307
3,impute,5,3|6|9|10|11,90.094496
3,base,5,3|7|8|9|10,27.499596
3,drop,5,3|7|8|9|10,64.674926
3,impute,5,3|7|8|9|10,79.812834
3,base,5,3|7|8|9|11,25.152286
3,drop,5,3|7|8|9|11,63.327334
3,impute,5,3|7|8|9|11,85.090829
3,base,5,3|7|8|10|11,25.514571
3,drop,5,3|7|8|10|11,63.489260
3,impute,5,3|7|8|10|11,85.438787
3,base,5,3|7|9|10|11,25.088563
3,drop,5,3|7|9|10|11,62.168284
3,impute,5,3|7|9|10|11,80.906262
3,base,5,3|8|9|10|11,25.088563
3,drop,5,3|8|9|10|11,91.587233
3,impute,5,3|8|9|10|11,91.987856
3,base,5,4|5|6|7|8,62.433272
3,drop,5,4|5|6|7|8,90.683798
3,impute,5,4|5|6|7|8,91.348798
3,base,5,4|5|6|7|9,60.465068
3,drop,5,4|5|6|7|9,67.696060
3,impute,5,4|5|6|7|9,90.968700
3,base,5,4|5|6|7|10,61.632967
3,drop,5,4|5|6|7|10,69.111292
3,impute,5,4|5|6|7|10,88.992490
3,base,5,4|5|6|7|11,28.918752
3,drop,5,4|5|6|7|11,62.530269
3,impute,5,4|5|6|7|11,76.958329
3,base,5,4|5|6|8|9,45.047584
3,drop,5,4|5|6|8|9,73.024191
3,impute,5,4|5|6|8|9,89.933068
3,base,5,4|5|6|8|10,33.113109
3,drop,5,4|5|6|8|10,73.135826
3,impute,5,4|5|6|8|10,89.924294
3,base,5,4|5|6|8|11,24.963307
3,drop,5,4|5|6|8|11,67.263816
3,impute,5,4|5|6|8|11,90.054811
3,base,5,4|5|6|9|10,36.252888
3,drop,5,4|5|6|9|10,71.686018
3,impute,5,4|5|6|9|10,78.118769
3,base,5,4|5|6|9|11,25.069843
3,drop,5,4|5|6|9|11,62.469956
3,impute,5,4|5|6|9|11,89.199451
3,base,5,4|5|6|10|11,25.088563
3,drop,5,4|5|6|10|11,63.920075
3,impute,5,4|5|6|10|11,87.848469
3,base,5,4|5|7|8|9,48.799325
3,drop,5,4|5|7|8|9,63.945003
3,impute,5,4|5|7|8|9,89.196003
3,base,5,4|5|7|8|10,39.635877
3,drop,5,4|5|7|8|10,64.310268
3,impute,5,4|5|7|8|10,89.151126
3,base,5,4|5|7|8|11,25.128787
3,drop,5,4|5|7|8|11,61.807478
3,impute,5,4|5|7|8|11,70.629350
3,base,5,4|5|7|9|10,42.073739
3,drop,5,4|5|7|9|10,63.338706
3,impute,5,4|5|7|9|10,86.725556
3,base,5,4|5|7|9|11,25.125035
3,drop,5,4|5|7|9|11,61.731206
3,impute,5,4|5|7|9|11,77.730856
3,base,5,4|5|7|10|11,24.995031
3,drop,5,4|5|7|10|11,58.572483
3,impute,5,4|5|7|10|11,72.183920
3,base,5,4|5|8|9|10,26.247234
3,drop,5,4|5|8|9|10,72.468605
3,impute,5,4|5|8|9|10,87.764931
3,base,5,4|5|8|9|11,25.069843
3,drop,5,4|5|8|9|11,65.252689
3,impute,5,4|5|8|9|11,88.760373
3,base,5,4|5|8|10|11,25.032424
3,drop,5,4|5|8|10|11,73.755798
3,impute,5,4|5|8|10|11,84.816690
3,base,5,4|5|9|10|11,25.051131
3,drop,5,4|5|9|10|11,64.114950
3,impute,5,4|5|9|10|11,85.753615
3,base,5,4|6|7|8|9,49.025034
3,drop,5,4|6|7|8|9,67.641974
3,impute,5,4|6|7|8|9,86.617594
3,base,5,4|6|7|8|10,39.440197
3,drop,5,4|6|7|8|10,65.889238
3,impute,5,4|6|7|8|10,91.516643
3,base,5,4|6|7|8|11,25.811724
3,drop,5,4|6|7|8|11,34.246879
3,impute,5,4|6|7|8|11,74.038271
3,base,5,4|6|7|9|10,42.509113
3,drop,5,4|6|7|9|10,63.698591
3,impute,5,4|6|7|9|10,88.039474
3,base,5,4|6|7|9|11,25.032424
3,drop,5,4|6|7|9|11,31.792342
3,impute,5,4|6|7|9|11,76.258057
3,base,5,4|6|7|10|11,24.976343
3,drop,5,4|6|7|10|11,25.323474
3,impute,5,4|6|7|10|11,79.425891
3,base,5,4|6|8|9|10,32.143535
3,drop,5,4|6|8|9|10,74.666884
3,impute,5,4|6|8|9|10,86.201202
3,base,5,4|6|8|9|11,25.088563
3,drop,5,4|6|8|9|11,78.590840
3,impute,5,4|6|8|9|11,92.246340
3,base,5,4|6|8|10|11,25.032424
3,drop,5,4|6|8|10|11,74.739412
3,impute,5,4|6|8|10|11,92.030902
3,base,5,4|6|9|10|11,25.069843
3,drop,5,4|6|9|10|11,70.384058
3,impute,5,4|6|9|10|11,89.476037
3,base,5,4|7|8|9|10,28.231638
3,drop,5,4|7|8|9|10,66.252891
3,impute,5,4|7|8|9|10,89.767443
3,base,5,4|7|8|9|11,24.995031
3,drop,5,4|7|8|9|11,60.089768
3,impute,5,4|7|8|9|11,74.160335
3,base,5,4|7|8|10|11,25.454278
3,drop,5,4|7|8|10|11,59.242929
3,impute,5,4|7|8|10|11,73.970356
3,base,5,4|7|9|10|11,25.032424
3,drop,5,4|7|9|10|11,54.713445
3,impute,5,4|7|9|10|11,78.941047
3,base,5,4|8|9|10|11,25.069843
3,drop,5,4|8|9|10|11,69.480374
3,impute,5,4|8|9|10|11,91.600120
3,base,5,5|6|7|8|9,40.902941
3,drop,5,5|6|7|8|9,62.603068
3,impute,5,5|6|7|8|9,86.993582
3,base,5,5|6|7|8|10,29.380475
3,drop,5,5|6|7|8|10,64.081913
3,impute,5,5|6|7|8|10,88.355660
3,base,5,5|6|7|8|11,25.032424
3,drop,5,5|6|7|8|11,61.932828
3,impute,5,5|6|7|8|11,83.075404
3,base,5,5|6|7|9|10,36.103620
3,drop,5,5|6|7|9|10,62.777703
3,impute,5,5|6|7|9|10,78.692269
3,base,5,5|6|7|9|11,25.088563
3,drop,5,5|6|7|9|11,62.010000
3,impute,5,5|6|7|9|11,83.112862
3,base,5,5|6|7|10|11,25.088563
3,drop,5,5|6|7|10|11,61.838615
3,impute,5,5|6|7|10|11,81.956770
3,base,5,5|6|8|9|10,26.309105
3,drop,5,5|6|8|9|10,64.070595
3,impute,5,5|6|8|9|10,77.317838
3,base,5,5|6|8|9|11,25.088563
3,drop,5,5|6|8|9|11,62.279577
3,impute,5,5|6|8|9|11,88.481651
3,base,5,5|6|8|10|11,25.088563
3,drop,5,5|6|8|10|11,42.863050
3,impute,5,5|6|8|10|11,86.214592
3,base,5,5|6|9|10|11,25.088563
3,drop,5,5|6|9|10|11,59.832876
3,impute,5,5|6|9|10|11,81.555780
3,base,5,5|7|8|9|10,25.886796
3,drop,5,5|7|8|9|10,62.548991
3,impute,5,5|7|8|9|10,86.418135
3,base,5,5|7|8|9|11,25.088563
3,drop,5,5|7|8|9|11,62.322994
3,impute,5,5|7|8|9|11,82.737376
3,base,5,5|7|8|10|11,25.088563
3,drop,5,5|7|8|10|11,55.394086
3,impute,5,5|7|8|10|11,79.893557
3,base,5,5|7|9|10|11,25.088563
3,drop,5,5|7|9|10|11,62.114296
3,impute,5,5|7|9|10|11,79.480013
3,base,5,5|8|9|10|11,25.088563
3,drop,5,5|8|9|10|11,62.368639
3,impute,5,5|8|9|10|11,85.698123
3,base,5,6|7|8|9|10,27.097474
3,drop,5,6|7|8|9|10,60.232163
3,impute,5,6|7|8|9|10,83.110384
3,base,5,6|7|8|9|11,25.088563
3,drop,5,6|7|8|9|11,46.301412
3,impute,5,6|7|8|9|11,86.938631
3,base,5,6|7|8|10|11,25.184157
3,drop,5,6|7|8|10|11,27.005404
3,impute,5,6|7|8|10|11,86.677482
3,base,5,6|7|9|10|11,25.088563
3,drop,5,6|7|9|10|11,29.316742
3,impute,5,6|7|9|10|11,85.721185
3,base,5,6|8|9|10|11,25.088563
3,drop,5,6|8|9|10|11,72.738487
3,impute,5,6|8|9|10|11,87.325248
3,base,5,7|8|9|10|11,25.088563
3,drop,5,7|8|9|10|11,61.698419
3,impute,5,7|8|9|10|11,86.512259
3,base,6,0|1|2|3|4|5,9.485505
3,drop,6,0|1|2|3|4|5,77.519686
3,impute,6,0|1|2|3|4|5,90.923664
3,base,6,0|1|2|3|4|6,7.762291
3,drop,6,0|1|2|3|4|6,67.085057
3,impute,6,0|1|2|3|4|6,95.272744
3,base,6,0|1|2|3|4|7,3.594506
3,drop,6,0|1|2|3|4|7,83.913585
3,impute,6,0|1|2|3|4|7,89.907199
3,base,6,0|1|2|3|4|8,11.677190
3,drop,6,0|1|2|3|4|8,68.785387
3,impute,6,0|1|2|3|4|8,95.365561
3,base,6,0|1|2|3|4|9,21.903692
3,drop,6,0|1|2|3|4|9,75.012643
3,impute,6,0|1|2|3|4|9,84.933058
3,base,6,0|1|2|3|4|10,4.588366
3,drop,6,0|1|2|3|4|10,71.570164
3,impute,6,0|1|2|3|4|10,94.631884
3,base,6,0|1|2|3|4|11,6.844798
3,drop,6,0|1|2|3|4|11,80.995417
3,impute,6,0|1|2|3|4|11,88.858025
3,base,6,0|1|2|3|5|6,25.455518
3,drop,6,0|1|2|3|5|6,77.064745
3,impute,6,0|1|2|3|5|6,90.338042
3,base,6,0|1|2|3|5|7,28.250964
3,drop,6,0|1|2|3|5|7,62.558118
3,impute,6,0|1|2|3|5|7,89.767638
3,base,6,0|1|2|3|5|8,6.601181
3,drop,6,0|1|2|3|5|8,62.539249
3,impute,6,0|1|2|3|5|8,90.376555
3,base,6,0|1|2|3|5|9,38.866986
3,drop,6,0|1|2|3|5|9,62.312193
3,impute,6,0|1|2|3|5|9,86.169176
3,base,6,0|1|2|3|5|10,24.743893
3,drop,6,0|1|2|3|5|10,62.629033
3,impute,6,0|1|2|3|5|10,92.025704
3,base,6,0|1|2|3|5|11,27.832110
3,drop,6,0|1|2|3|5|11,50.509062
3,impute,6,0|1|2|3|5|11,72.699320
3,base,6,0|1|2|3|6|7,16.063806
3,drop,6,0|1|2|3|6|7,69.940548
3,impute,6,0|1|2|3|6|7,91.176720
3,base,6,0|1|2|3|6|8,13.626739
3,drop,6,0|1|2|3|6|8,94.029552
3,impute,6,0|1|2|3|6|8,96.483823
3,base,6,0|1|2|3|6|9,33.732224
3,drop,6,0|1|2|3|6|9,68.714018
3,impute,6,0|1|2|3|6|9,93.647029
3,base,6,0|1|2|3|6|10,16.143022
3,drop,6,0|1|2|3|6|10,80.700660
3,impute,6,0|1|2|3|6|10,94.494085
3,base,6,0|1|2|3|6|11,14.278766
3,drop,6,0|1|2|3|6|11,44.505888
3,impute,6,0|1|2|3|6|11,89.477524
3,base,6,0|1|2|3|7|8,3.002778
3,drop,6,0|1|2|3|7|8,66.276849
3,impute,6,0|1|2|3|7|8,93.292986
3,base,6,0|1|2|3|7|9,33.188244
3,drop,6,0|1|2|3|7|9,62.669038
3,impute,6,0|1|2|3|7|9,82.422390
