acc_ce,acc_pixel,arm,cls,cls_cov,cls_joint,cls_sel,cov_ce,cov_pp,f1,iou,joint_ce,joint_pp,miou,oa,pa,scope,seed,sel_ce,sel_pp,split,state,support,thr,ua
80.10253623188405,79.9590395480226,naive,ALL,,,,74.72590579710145,74.7478813559322,,,7.231159420289855,7.364406779661017,54.670558438855544,79.9590395480226,,overall,5,9.67691102992337,9.852328448740117,1,clean,,0.6251886255600874,
80.10253623188405,79.9590395480226,naive,clear,82.67921616183888,2.9104539315933082,3.52017600880044,74.72590579710145,74.7478813559322,86.66697806634147,76.47107311501277,7.231159420289855,7.364406779661017,54.670558438855544,79.9590395480226,89.49094617313894,perclass,5,9.67691102992337,9.852328448740117,1,clean,72566,0.6251886255600874,84.01578368587877
80.10253623188405,79.9590395480226,naive,thick cloud,77.20634041669551,6.18813594517893,8.015061861215706,74.72590579710145,74.7478813559322,84.23124057315233,72.75817845001323,7.231159420289855,7.364406779661017,54.670558438855544,79.9590395480226,82.46464087123047,perclass,5,9.67691102992337,9.852328448740117,1,clean,43341,0.6251886255600874,86.07518724562291
80.10253623188405,79.9590395480226,naive,thin cloud,34.907107550707345,20.78575080961309,59.5458984375,74.72590579710145,74.7478813559322,47.30205409259012,30.977531368543914,7.231159420289855,7.364406779661017,54.670558438855544,79.9590395480226,45.2360661326061,perclass,5,9.67691102992337,9.852328448740117,1,clean,11734,0.6251886255600874,49.565785787655244
80.10253623188405,79.9590395480226,naive,cloud shadow,59.373880650476394,22.888459058671824,38.549710424710426,74.72590579710145,74.7478813559322,55.5700676090965,38.47545082185223,7.231159420289855,7.364406779661017,54.670558438855544,79.9590395480226,51.8160326670965,perclass,5,9.67691102992337,9.852328448740117,1,clean,13959,0.6251886255600874,59.91054418951379
80.10253623188405,79.9590395480226,mondrian,ALL,,,,74.72590579710145,74.7478813559322,,,7.231159420289855,7.364406779661017,54.670558438855544,79.9590395480226,,overall,5,9.67691102992337,9.852328448740117,1,clean,,0.6251886255600874,
80.10253623188405,79.9590395480226,mondrian,clear,82.67921616183888,2.9104539315933082,3.52017600880044,74.72590579710145,74.7478813559322,86.66697806634147,76.47107311501277,7.231159420289855,7.364406779661017,54.670558438855544,79.9590395480226,89.49094617313894,perclass,5,9.67691102992337,9.852328448740117,1,clean,72566,0.6251886255600874,84.01578368587877
80.10253623188405,79.9590395480226,mondrian,thick cloud,77.20634041669551,6.18813594517893,8.015061861215706,74.72590579710145,74.7478813559322,84.23124057315233,72.75817845001323,7.231159420289855,7.364406779661017,54.670558438855544,79.9590395480226,82.46464087123047,perclass,5,9.67691102992337,9.852328448740117,1,clean,43341,0.6251886255600874,86.07518724562291
80.10253623188405,79.9590395480226,mondrian,thin cloud,34.907107550707345,20.78575080961309,59.5458984375,74.72590579710145,74.7478813559322,47.30205409259012,30.977531368543914,7.231159420289855,7.364406779661017,54.670558438855544,79.9590395480226,45.2360661326061,perclass,5,9.67691102992337,9.852328448740117,1,clean,11734,0.6251886255600874,49.565785787655244
80.10253623188405,79.9590395480226,mondrian,cloud shadow,59.373880650476394,22.888459058671824,38.549710424710426,74.72590579710145,74.7478813559322,55.5700676090965,38.47545082185223,7.231159420289855,7.364406779661017,54.670558438855544,79.9590395480226,51.8160326670965,perclass,5,9.67691102992337,9.852328448740117,1,clean,13959,0.6251886255600874,59.91054418951379
70.30942028985507,70.30508474576271,naive,ALL,,,,93.25344202898549,93.22033898305084,,,25.869202898550725,25.842514124293785,31.511259145765397,70.30508474576271,,overall,5,27.740748583317636,27.7219696969697,1,L2A,,0.6251886255600874,
70.30942028985507,70.30508474576271,naive,clear,96.29165173772842,0.4644048176832125,0.4822898032200358,93.25344202898549,93.22033898305084,78.49436375222484,64.60141782407408,25.869202898550725,25.842514124293785,31.511259145765397,70.30508474576271,98.45382134884105,perclass,5,27.740748583317636,27.7219696969697,1,L2A,72566,0.6251886255600874,65.26354252306568
70.30942028985507,70.30508474576271,naive,thick cloud,89.73950762557394,30.12620844004522,33.57073070396462,93.25344202898549,93.22033898305084,75.01344086021504,60.017206151199055,25.869202898550725,25.842514124293785,31.511259145765397,70.30508474576271,64.38476269583073,perclass,5,27.740748583317636,27.7219696969697,1,L2A,43341,0.6251886255600874,89.84513345568112
70.30942028985507,70.30508474576271,naive,thin cloud,89.22788477927391,89.22788477927391,100.0,93.25344202898549,93.22033898305084,0.435656836461126,0.218303946263644,25.869202898550725,25.842514124293785,31.511259145765397,70.30508474576271,0.2215783194136697,perclass,5,27.740748583317636,27.7219696969697,1,L2A,11734,0.6251886255600874,12.871287128712872
70.30942028985507,70.30508474576271,naive,cloud shadow,91.41772333261696,91.18848055018269,99.7492359532952,93.25344202898549,93.22033898305084,2.3873752360399245,1.2081086615248104,25.869202898550725,25.842514124293785,31.511259145765397,70.30508474576271,1.2679991403395658,perclass,5,27.740748583317636,27.7219696969697,1,L2A,13959,0.6251886255600874,20.368239355581128
70.30942028985507,70.30508474576271,mondrian,ALL,,,,44.21557971014492,44.149011299435024,,,7.469565217391305,7.4406779661016955,31.511259145765397,70.30508474576271,,overall,5,16.893514155774987,16.85355514676478,1,L2A,,0.7271110896970712,
70.30942028985507,70.30508474576271,mondrian,clear,48.83140864867844,0.01653667006587107,0.03386482291519684,44.21557971014492,44.149011299435024,78.49436375222484,64.60141782407408,7.469565217391305,7.4406779661016955,31.511259145765397,70.30508474576271,98.45382134884105,perclass,5,16.893514155774987,16.85355514676478,1,L2A,72566,0.7271110896970712,65.26354252306568
70.30942028985507,70.30508474576271,mondrian,thick cloud,44.51904663021158,6.319651138644701,14.195387406063748,44.21557971014492,44.149011299435024,75.01344086021504,60.017206151199055,7.469565217391305,7.4406779661016955,31.511259145765397,70.30508474576271,64.38476269583073,perclass,5,16.893514155774987,16.85355514676478,1,L2A,43341,0.7271110896970712,89.84513345568112
70.30942028985507,70.30508474576271,mondrian,thin cloud,30.117606954150332,30.117606954150332,100.0,44.21557971014492,44.149011299435024,0.435656836461126,0.218303946263644,7.469565217391305,7.4406779661016955,31.511259145765397,70.30508474576271,0.2215783194136697,perclass,5,16.893514155774987,16.85355514676478,1,L2A,11734,0.7271110896970712,12.871287128712872
70.30942028985507,70.30508474576271,mondrian,cloud shadow,30.453470879002793,30.453470879002793,100.0,44.21557971014492,44.149011299435024,2.3873752360399245,1.2081086615248104,7.469565217391305,7.4406779661016955,31.511259145765397,70.30508474576271,1.2679991403395658,perclass,5,16.893514155774987,16.85355514676478,1,L2A,13959,0.7271110896970712,20.368239355581128
80.10108695652174,79.82152588555859,naive,ALL,,,,75.95223429951692,75.59196185286103,,,8.296497584541065,8.33174386920981,54.727731787094584,79.82152588555859,,overall,5,10.923309447124234,11.021997134334814,2,clean,,0.6467673907092973,
80.10108695652174,79.82152588555859,naive,clear,83.75475675890691,2.283244275315239,2.7261069862428164,75.95223429951692,75.59196185286103,86.97700420218212,76.95513960519295,8.296497584541065,8.33174386920981,54.727731787094584,79.82152588555859,91.80047468144632,perclass,5,10.923309447124234,11.021997134334814,2,clean,75419,0.6467673907092973,82.63510932875012
80.10108695652174,79.82152588555859,naive,thick cloud,77.9475982532751,6.932314410480349,8.893557422969188,75.95223429951692,75.59196185286103,83.5929851702341,71.81095167888365,8.296497584541065,8.33174386920981,54.727731787094584,79.82152588555859,82.07233719384848,perclass,5,10.923309447124234,11.021997134334814,2,clean,42136,0.6467673907092973,85.17104647439845
80.10108695652174,79.82152588555859,naive,thin cloud,45.744680851063826,26.878612716763005,58.75789756687727,75.95223429951692,75.59196185286103,49.260003654302935,32.67878787878788,8.296497584541065,8.33174386920981,54.727731787094584,79.82152588555859,41.44631656622801,perclass,5,10.923309447124234,11.021997134334814,2,clean,16262,0.6467673907092973,60.70431414932901
80.10108695652174,79.82152588555859,naive,cloud shadow,57.9141954864053,24.778556573981362,42.78494480649023,75.95223429951692,75.59196185286103,54.50952949409296,37.466047985513804,8.296497584541065,8.33174386920981,54.727731787094584,79.82152588555859,50.997458214588306,perclass,5,10.923309447124234,11.021997134334814,2,clean,12983,0.6467673907092973,58.54111405835544
80.10108695652174,79.82152588555859,mondrian,ALL,,,,75.95223429951692,75.59196185286103,,,8.296497584541065,8.33174386920981,54.727731787094584,79.82152588555859,,overall,5,10.923309447124234,11.021997134334814,2,clean,,0.6467673907092973,
80.10108695652174,79.82152588555859,mondrian,clear,83.75475675890691,2.283244275315239,2.7261069862428164,75.95223429951692,75.59196185286103,86.97700420218212,76.95513960519295,8.296497584541065,8.33174386920981,54.727731787094584,79.82152588555859,91.80047468144632,perclass,5,10.923309447124234,11.021997134334814,2,clean,75419,0.6467673907092973,82.63510932875012
80.10108695652174,79.82152588555859,mondrian,thick cloud,77.9475982532751,6.932314410480349,8.893557422969188,75.95223429951692,75.59196185286103,83.5929851702341,71.81095167888365,8.296497584541065,8.33174386920981,54.727731787094584,79.82152588555859,82.07233719384848,perclass,5,10.923309447124234,11.021997134334814,2,clean,42136,0.6467673907092973,85.17104647439845
80.10108695652174,79.82152588555859,mondrian,thin cloud,45.744680851063826,26.878612716763005,58.75789756687727,75.95223429951692,75.59196185286103,49.260003654302935,32.67878787878788,8.296497584541065,8.33174386920981,54.727731787094584,79.82152588555859,41.44631656622801,perclass,5,10.923309447124234,11.021997134334814,2,clean,16262,0.6467673907092973,60.70431414932901
80.10108695652174,79.82152588555859,mondrian,cloud shadow,57.9141954864053,24.778556573981362,42.78494480649023,75.95223429951692,75.59196185286103,54.50952949409296,37.466047985513804,8.296497584541065,8.33174386920981,54.727731787094584,79.82152588555859,50.997458214588306,perclass,5,10.923309447124234,11.021997134334814,2,clean,12983,0.6467673907092973,58.54111405835544
69.80253623188408,69.90531335149863,naive,ALL,,,,92.56654589371982,92.26294277929156,,,25.8737922705314,25.553814713896454,32.50752084111337,69.90531335149863,,overall,5,27.951558547121724,27.696726273977053,2,L2A,,0.6467673907092973,
69.80253623188408,69.90531335149863,naive,clear,95.56212625465731,0.6271629165064506,0.6562881562881563,92.56654589371982,92.26294277929156,78.42078175653806,64.50179799601997,25.8737922705314,25.553814713896454,32.50752084111337,69.90531335149863,97.98724459353744,perclass,5,27.951558547121724,27.696726273977053,2,L2A,75419,0.6467673907092973,65.36787729757461
69.80253623188408,69.90531335149863,naive,thick cloud,88.94057338143155,26.84402885893298,30.181983135873626,92.56654589371982,92.26294277929156,76.77544751471326,62.30531656739466,25.8737922705314,25.553814713896454,32.50752084111337,69.90531335149863,67.0281944180748,perclass,5,27.951558547121724,27.696726273977053,2,L2A,42136,0.6467673907092973,89.83999745522792
