seed,method,missing_groups,metric,value
4,proposed,2,crc_eval_joint_risk,8.23227
4,proposed,3,crc_eval_joint_risk,7.70462
4,proposed,4,crc_eval_joint_risk,8.34647
4,proposed,5,crc_eval_joint_risk,8.20611
4,proposed,6,crc_eval_joint_risk,7.5011
4,proposed,0,crc_coverage,76.879
4,proposed,1,crc_coverage,72.5228
4,proposed,2,crc_coverage,68.0709
4,proposed,3,crc_coverage,62.667
4,proposed,4,crc_coverage,54.6189
4,proposed,5,crc_coverage,40.5529
4,proposed,6,crc_coverage,27.0693
4,proposed,0,crc_sel_risk,9.8581
4,proposed,1,crc_sel_risk,10.6212
4,proposed,2,crc_sel_risk,12.0937
4,proposed,3,crc_sel_risk,12.2945
4,proposed,4,crc_sel_risk,15.2813
4,proposed,5,crc_sel_risk,20.2356
4,proposed,6,crc_sel_risk,27.7108
4,proposed,0,crc_feasible,1
4,proposed,1,crc_feasible,1
4,proposed,2,crc_feasible,1
4,proposed,3,crc_feasible,1
4,proposed,4,crc_feasible,1
4,proposed,5,crc_feasible,1
4,proposed,6,crc_feasible,1
4,proposed,0,crc_units,27
4,proposed,1,crc_units,27
4,proposed,2,crc_units,27
4,proposed,3,crc_units,27
4,proposed,4,crc_units,27
4,proposed,5,crc_units,27
4,proposed,6,crc_units,27
4,proposed,0,crc_positive_coverage,1
4,proposed,1,crc_positive_coverage,1
4,proposed,2,crc_positive_coverage,1
4,proposed,3,crc_positive_coverage,1
4,proposed,4,crc_positive_coverage,1
4,proposed,5,crc_positive_coverage,1
4,proposed,6,crc_positive_coverage,1
4,proposed,0,crcmask_calib_bound,nan
4,proposed,1,crcmask_calib_bound,9.96596
4,proposed,2,crcmask_calib_bound,9.87965
4,proposed,3,crcmask_calib_bound,9.98993
4,proposed,4,crcmask_calib_bound,9.98514
4,proposed,5,crcmask_calib_bound,9.90842
4,proposed,6,crcmask_calib_bound,9.95637
4,proposed,0,crcmask_eval_joint_risk,nan
4,proposed,1,crcmask_eval_joint_risk,6.8613
4,proposed,2,crcmask_eval_joint_risk,6.82704
4,proposed,3,crcmask_eval_joint_risk,7.03257
4,proposed,4,crcmask_eval_joint_risk,7.18276
4,proposed,5,crcmask_eval_joint_risk,7.04838
4,proposed,6,crcmask_eval_joint_risk,7.19593
4,proposed,0,crcmask_coverage,nan
4,proposed,1,crcmask_coverage,73.2583
4,proposed,2,crcmask_coverage,69.3218
4,proposed,3,crcmask_coverage,63.164
4,proposed,4,crcmask_coverage,55.5939
4,proposed,5,crcmask_coverage,41.3549
4,proposed,6,crcmask_coverage,26.2937
4,proposed,0,crcmask_sel_risk,nan
4,proposed,1,crcmask_sel_risk,9.3659
4,proposed,2,crcmask_sel_risk,9.84834
4,proposed,3,crcmask_sel_risk,11.1338
4,proposed,4,crcmask_sel_risk,12.92
4,proposed,5,crcmask_sel_risk,17.0436
4,proposed,6,crcmask_sel_risk,27.3675
4,proposed,0,crcmask_feasible,nan
4,proposed,1,crcmask_feasible,1
4,proposed,2,crcmask_feasible,1
4,proposed,3,crcmask_feasible,1
4,proposed,4,crcmask_feasible,1
4,proposed,5,crcmask_feasible,1
4,proposed,6,crcmask_feasible,1
4,proposed,0,crcmask_units,nan
4,proposed,1,crcmask_units,32
4,proposed,2,crcmask_units,32
4,proposed,3,crcmask_units,32
4,proposed,4,crcmask_units,32
4,proposed,5,crcmask_units,32
4,proposed,6,crcmask_units,32
4,proposed,0,crcmask_alpha_floor,nan
4,proposed,1,crcmask_alpha_floor,3.0303
4,proposed,2,crcmask_alpha_floor,3.0303
4,proposed,3,crcmask_alpha_floor,3.0303
4,proposed,4,crcmask_alpha_floor,3.0303
4,proposed,5,crcmask_alpha_floor,3.0303
4,proposed,6,crcmask_alpha_floor,3.0303
4,proposed,0,crcmask_positive_coverage,nan
4,proposed,1,crcmask_positive_coverage,1
4,proposed,2,crcmask_positive_coverage,1
4,proposed,3,crcmask_positive_coverage,1
4,proposed,4,crcmask_positive_coverage,1
4,proposed,5,crcmask_positive_coverage,1
4,proposed,6,crcmask_positive_coverage,1
4,proposed,0,temperature,1.35121
4,proposed,1,temperature,1.34276
4,proposed,2,temperature,1.32632
4,proposed,3,temperature,1.32565
4,proposed,4,temperature,1.37884
4,proposed,5,temperature,1.4951
4,proposed,6,temperature,1.69694
4,proposed,0,plugin_neff,65
4,proposed,1,plugin_neff,61
4,proposed,2,plugin_neff,54
4,proposed,3,plugin_neff,51
4,proposed,4,plugin_neff,43
4,proposed,5,plugin_neff,25
4,proposed,6,plugin_neff,4
4,proposed,0,plugin_icc,0.28738
4,proposed,1,plugin_icc,0.292807
4,proposed,2,plugin_icc,0.29804
4,proposed,3,plugin_icc,0.27308
4,proposed,4,plugin_icc,0.257289
4,proposed,5,plugin_icc,0.231849
4,proposed,6,plugin_icc,0.184218
4,proposed,0,plugin_eff_target,6.2707
4,proposed,1,plugin_eff_target,6.173
4,proposed,2,plugin_eff_target,5.92919
4,proposed,3,plugin_eff_target,5.81618
4,proposed,4,plugin_eff_target,5.41481
4,proposed,5,plugin_eff_target,4.04281
4,proposed,6,plugin_eff_target,0
4,proposed,0,plugin_positive_coverage,1
4,proposed,1,plugin_positive_coverage,1
4,proposed,2,plugin_positive_coverage,1
4,proposed,3,plugin_positive_coverage,1
4,proposed,4,plugin_positive_coverage,1
4,proposed,5,plugin_positive_coverage,1
4,proposed,6,plugin_positive_coverage,0
4,proposed,0,plugin_degenerate,0
4,proposed,1,plugin_degenerate,0
4,proposed,2,plugin_degenerate,0
4,proposed,3,plugin_degenerate,0
4,proposed,4,plugin_degenerate,0
4,proposed,5,plugin_degenerate,0
4,proposed,6,plugin_degenerate,1
4,proposed,0,mask_acc_worst,83.2209
4,proposed,1,mask_acc_worst,74.5363
4,proposed,2,mask_acc_worst,67.032
4,proposed,3,mask_acc_worst,60.2024
4,proposed,4,mask_acc_worst,55.059
4,proposed,5,mask_acc_worst,44.6037
4,proposed,6,mask_acc_worst,38.9545
4,proposed,0,mask_acc_median,83.2209
4,proposed,1,mask_acc_median,82.4621
4,proposed,2,mask_acc_median,80.3541
4,proposed,3,mask_acc_median,78.457
4,proposed,4,mask_acc_median,74.3676
4,proposed,5,mask_acc_median,62.3524
4,proposed,6,mask_acc_median,54.0051
4,proposed,0,mask_acc_p05,83.2209
4,proposed,1,mask_acc_p05,74.5363
4,proposed,2,mask_acc_p05,69.0725
4,proposed,3,mask_acc_p05,64.1821
4,proposed,4,mask_acc_p05,60.8347
4,proposed,5,mask_acc_p05,46.6147
4,proposed,6,mask_acc_p05,42.0573
4,proposed,0,mask_cov_worst,76.3912
4,proposed,1,mask_cov_worst,65.8516
4,proposed,2,mask_cov_worst,51.6863
4,proposed,3,mask_cov_worst,44.6037
4,proposed,4,mask_cov_worst,30.4384
4,proposed,5,mask_cov_worst,17.6223
4,proposed,6,mask_cov_worst,4.04722
4,proposed,0,mask_sel_risk_worst,8.38852
4,proposed,1,mask_sel_risk_worst,14.3406
4,proposed,2,mask_sel_risk_worst,20.5546
4,proposed,3,mask_sel_risk_worst,23.5507
4,proposed,4,mask_sel_risk_worst,26.4184
4,proposed,5,mask_sel_risk_worst,46.6431
4,proposed,6,mask_sel_risk_worst,66.3507
4,proposed,0,mask_sel_risk_median,8.38852
4,proposed,1,mask_sel_risk_median,8.77778
4,proposed,2,mask_sel_risk_median,9.71565
4,proposed,3,mask_sel_risk_median,10.5294
4,proposed,4,mask_sel_risk_median,12.9295
4,proposed,5,mask_sel_risk_median,17.6885
4,proposed,6,mask_sel_risk_median,26.4893
4,proposed,0,cls_cov_min,29.4118
4,proposed,1,cls_cov_min,29.0441
4,proposed,2,cls_cov_min,28.0882
4,proposed,3,cls_cov_min,25.4779
4,proposed,4,cls_cov_min,24.7794
4,proposed,5,cls_cov_min,17.3897
4,proposed,6,cls_cov_min,16.2132
4,proposed,0,cls_cov_macro,81.6604
4,proposed,1,cls_cov_macro,78.7654
4,proposed,2,cls_cov_macro,75.1267
4,proposed,3,cls_cov_macro,69.8886
4,proposed,4,cls_cov_macro,62.0108
4,proposed,5,cls_cov_macro,44.9868
4,proposed,6,cls_cov_macro,30.1518
4,proposed,0,cls_zero_cov_n,0
4,proposed,1,cls_zero_cov_n,0
4,proposed,2,cls_zero_cov_n,0
4,proposed,3,cls_zero_cov_n,0
4,proposed,4,cls_zero_cov_n,0
4,proposed,5,cls_zero_cov_n,0
4,proposed,6,cls_zero_cov_n,0
4,proposed,0,cls_sel_risk_max,100
4,proposed,1,cls_sel_risk_max,100
4,proposed,2,cls_sel_risk_max,100
4,proposed,3,cls_sel_risk_max,100
4,proposed,4,cls_sel_risk_max,100
4,proposed,5,cls_sel_risk_max,100
4,proposed,6,cls_sel_risk_max,100
4,proposed,0,cls_sel_risk_macro,13.5266
4,proposed,1,cls_sel_risk_macro,15.1377
4,proposed,2,cls_sel_risk_macro,17.0055
4,proposed,3,cls_sel_risk_macro,17.551
4,proposed,4,cls_sel_risk_macro,20.1303
4,proposed,5,cls_sel_risk_macro,26.3796
4,proposed,6,cls_sel_risk_macro,33.6528
4,proposed,0,plugin_threshold,0.816565
4,proposed,1,plugin_threshold,0.822202
4,proposed,2,plugin_threshold,0.847397
4,proposed,3,plugin_threshold,0.873628
4,proposed,4,plugin_threshold,0.883955
4,proposed,5,plugin_threshold,0.934678
4,proposed,6,plugin_threshold,inf
4,proposed,0,crc_threshold,0.707801
4,proposed,1,crc_threshold,0.721245
4,proposed,2,crc_threshold,0.732996
4,proposed,3,crc_threshold,0.744704
4,proposed,4,crc_threshold,0.73955
4,proposed,5,crc_threshold,0.738139
4,proposed,6,crc_threshold,0.703865
4,b2,0,acc,80.6071
4,b2,1,acc,78.6414
4,b2,2,acc,76.8866
4,b2,3,acc,76.0092
4,b2,4,acc,70.1597
4,b2,5,acc,62.7793
4,b2,6,acc,50.8195
4,b2,0,aurc,8.69264
4,b2,1,aurc,9.93228
4,b2,2,aurc,11.401
4,b2,3,aurc,11.3544
4,b2,4,aurc,16.2674
4,b2,5,aurc,23.1969
4,b2,6,aurc,37.6609
4,b2,0,augrc,5.48046
4,b2,1,augrc,6.19362
4,b2,2,augrc,7.04307
4,b2,3,augrc,7.25558
4,b2,4,augrc,10.1396
4,b2,5,augrc,14.0153
4,b2,6,augrc,21.1546
4,b2,0,auroc,77.0225
4,b2,1,auroc,76.7127
4,b2,2,auroc,75.4011
4,b2,3,auroc,75.9948
4,b2,4,auroc,72.8363
4,b2,5,auroc,69.6672
4,b2,6,auroc,63.7497
4,b2,0,plugin_coverage,72.344
4,b2,1,plugin_coverage,61.9335
4,b2,2,plugin_coverage,47.1859
4,b2,3,plugin_coverage,37.6107
4,b2,4,plugin_coverage,16.1704
4,b2,5,plugin_coverage,0
4,b2,6,plugin_coverage,0
4,b2,0,plugin_cond_risk,10.4895
4,b2,1,plugin_cond_risk,9.42778
4,b2,2,plugin_cond_risk,9.06299
4,b2,3,plugin_cond_risk,7.90248
4,b2,4,plugin_cond_risk,9.71159
4,b2,5,plugin_cond_risk,nan
4,b2,6,plugin_cond_risk,nan
4,b2,0,crc_calib_bound,9.82954
4,b2,1,crc_calib_bound,9.99729
4,b2,2,crc_calib_bound,9.9258
4,b2,3,crc_calib_bound,9.91229
4,b2,4,crc_calib_bound,9.97252
4,b2,5,crc_calib_bound,9.93213
4,b2,6,crc_calib_bound,9.89146
4,b2,0,crc_eval_joint_risk,9.89781
4,b2,1,crc_eval_joint_risk,9.67924
4,b2,2,crc_eval_joint_risk,8.70051
4,b2,3,crc_eval_joint_risk,7.89568
4,b2,4,crc_eval_joint_risk,8.77749
4,b2,5,crc_eval_joint_risk,7.30878
4,b2,6,crc_eval_joint_risk,5.9361
4,b2,0,crc_coverage,79.215
4,b2,1,crc_coverage,75.5115
4,b2,2,crc_coverage,66.1084
4,b2,3,crc_coverage,61.4659
4,b2,4,crc_coverage,51.5399
4,b2,5,crc_coverage,33.9846
4,b2,6,crc_coverage,17.6384
4,b2,0,crc_sel_risk,12.4949
4,b2,1,crc_sel_risk,12.8182
4,b2,2,crc_sel_risk,13.161
4,b2,3,crc_sel_risk,12.8456
4,b2,4,crc_sel_risk,17.0305
4,b2,5,crc_sel_risk,21.5061
4,b2,6,crc_sel_risk,33.6545
4,b2,0,crc_feasible,1
4,b2,1,crc_feasible,1
4,b2,2,crc_feasible,1
4,b2,3,crc_feasible,1
4,b2,4,crc_feasible,1
4,b2,5,crc_feasible,1
4,b2,6,crc_feasible,1
4,b2,0,crc_units,27
4,b2,1,crc_units,27
4,b2,2,crc_units,27
4,b2,3,crc_units,27
4,b2,4,crc_units,27
4,b2,5,crc_units,27
4,b2,6,crc_units,27
4,b2,0,crc_positive_coverage,1
4,b2,1,crc_positive_coverage,1
4,b2,2,crc_positive_coverage,1
4,b2,3,crc_positive_coverage,1
4,b2,4,crc_positive_coverage,1
4,b2,5,crc_positive_coverage,1
4,b2,6,crc_positive_coverage,1
4,b2,0,crcmask_calib_bound,nan
4,b2,1,crcmask_calib_bound,9.88684
4,b2,2,crcmask_calib_bound,9.97075
4,b2,3,crcmask_calib_bound,9.87725
4,b2,4,crcmask_calib_bound,9.87965
4,b2,5,crcmask_calib_bound,9.93959
4,b2,6,crcmask_calib_bound,9.98993
4,b2,0,crcmask_eval_joint_risk,nan
4,b2,1,crcmask_eval_joint_risk,9.18792
4,b2,2,crcmask_eval_joint_risk,8.53973
4,b2,3,crcmask_eval_joint_risk,8.47123
4,b2,4,crcmask_eval_joint_risk,8.51866
4,b2,5,crcmask_eval_joint_risk,6.56882
4,b2,6,crcmask_eval_joint_risk,5.55965
4,b2,0,crcmask_coverage,nan
4,b2,1,crcmask_coverage,75.5639
4,b2,2,crcmask_coverage,69.3376
4,b2,3,crcmask_coverage,62.3498
4,b2,4,crcmask_coverage,53.6414
4,b2,5,crcmask_coverage,39.1152
4,b2,6,crcmask_coverage,16.8977
4,b2,0,crcmask_sel_risk,nan
4,b2,1,crcmask_sel_risk,12.1591
4,b2,2,crcmask_sel_risk,12.3162
4,b2,3,crcmask_sel_risk,13.5866
4,b2,4,crcmask_sel_risk,15.8807
4,b2,5,crcmask_sel_risk,16.7935
4,b2,6,crcmask_sel_risk,32.9019
4,b2,0,crcmask_feasible,nan
4,b2,1,crcmask_feasible,1
4,b2,2,crcmask_feasible,1
4,b2,3,crcmask_feasible,1
4,b2,4,crcmask_feasible,1
4,b2,5,crcmask_feasible,1
4,b2,6,crcmask_feasible,1
4,b2,0,crcmask_units,nan
4,b2,1,crcmask_units,32
4,b2,2,crcmask_units,32
4,b2,3,crcmask_units,32
4,b2,4,crcmask_units,32
4,b2,5,crcmask_units,32
4,b2,6,crcmask_units,32
4,b2,0,crcmask_alpha_floor,nan
4,b2,1,crcmask_alpha_floor,3.0303
4,b2,2,crcmask_alpha_floor,3.0303
4,b2,3,crcmask_alpha_floor,3.0303
4,b2,4,crcmask_alpha_floor,3.0303
4,b2,5,crcmask_alpha_floor,3.0303
4,b2,6,crcmask_alpha_floor,3.0303
4,b2,0,crcmask_positive_coverage,nan
4,b2,1,crcmask_positive_coverage,1
4,b2,2,crcmask_positive_coverage,1
4,b2,3,crcmask_positive_coverage,1
4,b2,4,crcmask_positive_coverage,1
4,b2,5,crcmask_positive_coverage,1
4,b2,6,crcmask_positive_coverage,1
4,b2,0,temperature,1.52919
4,b2,1,temperature,1.44514
4,b2,2,temperature,1.35168
4,b2,3,temperature,1.30855
4,b2,4,temperature,1.28909
4,b2,5,temperature,1.39245
4,b2,6,temperature,1.51037
4,b2,0,plugin_neff,64
4,b2,1,plugin_neff,55
4,b2,2,plugin_neff,40
4,b2,3,plugin_neff,37
4,b2,4,plugin_neff,24
4,b2,5,plugin_neff,5
4,b2,6,plugin_neff,1
4,b2,0,plugin_icc,0.276663
4,b2,1,plugin_icc,0.304462
4,b2,2,plugin_icc,0.344642
4,b2,3,plugin_icc,0.308275
4,b2,4,plugin_icc,0.278115
4,b2,5,plugin_icc,0.165206
4,b2,6,plugin_icc,0.108231
4,b2,0,plugin_eff_target,6.25707
4,b2,1,plugin_eff_target,5.95733
4,b2,2,plugin_eff_target,5.25024
4,b2,3,plugin_eff_target,5.03481
4,b2,4,plugin_eff_target,3.91185
4,b2,5,plugin_eff_target,0
4,b2,6,plugin_eff_target,0
4,b2,0,plugin_positive_coverage,1
4,b2,1,plugin_positive_coverage,1
4,b2,2,plugin_positive_coverage,1
4,b2,3,plugin_positive_coverage,1
4,b2,4,plugin_positive_coverage,1
4,b2,5,plugin_positive_coverage,0
4,b2,6,plugin_positive_coverage,0
4,b2,0,plugin_degenerate,0
4,b2,1,plugin_degenerate,0
4,b2,2,plugin_degenerate,0
4,b2,3,plugin_degenerate,0
4,b2,4,plugin_degenerate,0
4,b2,5,plugin_degenerate,1
4,b2,6,plugin_degenerate,1
4,b2,0,mask_acc_worst,80.6071
4,b2,1,mask_acc_worst,72.4283
4,b2,2,mask_acc_worst,64.6712
4,b2,3,mask_acc_worst,61.8044
4,b2,4,mask_acc_worst,51.0118
4,b2,5,mask_acc_worst,38.7858
4,b2,6,mask_acc_worst,16.7791
4,b2,0,mask_acc_median,80.6071
4,b2,1,mask_acc_median,79.6796
4,b2,2,mask_acc_median,78.9629
4,b2,3,mask_acc_median,77.3187
4,b2,4,mask_acc_median,71.3322
4,b2,5,mask_acc_median,66.3575
4,b2,6,mask_acc_median,51.3912
4,b2,0,mask_acc_p05,80.6071
4,b2,1,mask_acc_p05,72.4283
4,b2,2,mask_acc_p05,67.2681
4,b2,3,mask_acc_p05,67.559
4,b2,4,mask_acc_p05,54.2664
4,b2,5,mask_acc_p05,40.0506
4,b2,6,mask_acc_p05,26.8128
4,b2,0,mask_cov_worst,80.1855
4,b2,1,mask_cov_worst,68.8027
4,b2,2,mask_cov_worst,50.3373
4,b2,3,mask_cov_worst,43.7605
4,b2,4,mask_cov_worst,27.9089
4,b2,5,mask_cov_worst,16.7791
4,b2,6,mask_cov_worst,6.66105
4,b2,0,mask_sel_risk_worst,12.0925
4,b2,1,mask_sel_risk_worst,20.6816
4,b2,2,mask_sel_risk_worst,21.6327
4,b2,3,mask_sel_risk_worst,25.4335
4,b2,4,mask_sel_risk_worst,33.6222
4,b2,5,mask_sel_risk_worst,51.0204
4,b2,6,mask_sel_risk_worst,87.6812
4,b2,0,mask_sel_risk_median,12.0925
4,b2,1,mask_sel_risk_median,11.9116
4,b2,2,mask_sel_risk_median,11.9878
4,b2,3,mask_sel_risk_median,11.731
4,b2,4,mask_sel_risk_median,15.6722
4,b2,5,mask_sel_risk_median,17.1429
4,b2,6,mask_sel_risk_median,30.3926
4,b2,0,cls_cov_min,47.0588
4,b2,1,cls_cov_min,42.8846
4,b2,2,cls_cov_min,31.8269
4,b2,3,cls_cov_min,33.2353
4,b2,4,cls_cov_min,30.625
4,b2,5,cls_cov_min,18.5381
4,b2,6,cls_cov_min,4.44915
4,b2,0,cls_cov_macro,82.4301
4,b2,1,cls_cov_macro,77.5002
4,b2,2,cls_cov_macro,69.3455
4,b2,3,cls_cov_macro,64.2831
4,b2,4,cls_cov_macro,56.3808
4,b2,5,cls_cov_macro,37.8484
4,b2,6,cls_cov_macro,20.7271
4,b2,0,cls_zero_cov_n,0
4,b2,1,cls_zero_cov_n,0
4,b2,2,cls_zero_cov_n,0
4,b2,3,cls_zero_cov_n,0
4,b2,4,cls_zero_cov_n,0
4,b2,5,cls_zero_cov_n,0
4,b2,6,cls_zero_cov_n,0
4,b2,0,cls_sel_risk_max,100
4,b2,1,cls_sel_risk_max,100
4,b2,2,cls_sel_risk_max,99.8894
4,b2,3,cls_sel_risk_max,100
4,b2,4,cls_sel_risk_max,99.8636
4,b2,5,cls_sel_risk_max,100
4,b2,6,cls_sel_risk_max,100
4,b2,0,cls_sel_risk_macro,20.8494
4,b2,1,cls_sel_risk_macro,21.6103
4,b2,2,cls_sel_risk_macro,22.3188
4,b2,3,cls_sel_risk_macro,22.7517
4,b2,4,cls_sel_risk_macro,25.0064
4,b2,5,cls_sel_risk_macro,26.9439
4,b2,6,cls_sel_risk_macro,38.1845
4,b2,0,plugin_threshold,0.664286
4,b2,1,plugin_threshold,0.722008
4,b2,2,plugin_threshold,0.798735
4,b2,3,plugin_threshold,0.825139
4,b2,4,plugin_threshold,0.903634
4,b2,5,plugin_threshold,inf
4,b2,6,plugin_threshold,inf
4,b2,0,crc_threshold,0.606258
4,b2,1,crc_threshold,0.622331
4,b2,2,crc_threshold,0.662745
4,b2,3,crc_threshold,0.665798
4,b2,4,crc_threshold,0.678499
4,b2,5,crc_threshold,0.670509
4,b2,6,crc_threshold,0.716266
4,b2m,0,acc,83.5582
4,b2m,1,acc,81.7664
4,b2m,2,acc,79.7718
4,b2m,3,acc,79.0578
4,b2m,4,acc,74.531
4,b2m,5,acc,67.8515
4,b2m,6,acc,58.4422
4,b2m,0,aurc,6.53046
4,b2m,1,aurc,7.61789
4,b2m,2,aurc,8.98094
4,b2m,3,aurc,9.12536
4,b2m,4,aurc,13.4426
4,b2m,5,aurc,18.0925
4,b2m,6,aurc,27.5313
4,b2m,0,augrc,4.31375
4,b2m,1,augrc,5.03805
4,b2m,2,augrc,5.80404
4,b2m,3,augrc,5.96071
4,b2m,4,augrc,8.21603
4,b2m,5,augrc,11.0001
4,b2m,6,augrc,16.2085
4,b2m,0,auroc,78.49
4,b2m,1,auroc,77.3644
4,b2m,2,auroc,76.7125
4,b2m,3,auroc,77.2446
4,b2m,4,auroc,73.8057
4,b2m,5,auroc,73.2639
4,b2m,6,auroc,68.821
4,b2m,0,plugin_coverage,60.0337
4,b2m,1,plugin_coverage,54.2527
4,b2m,2,plugin_coverage,43.779
4,b2m,3,plugin_coverage,32.2618
4,b2m,4,plugin_coverage,12.6133
4,b2m,5,plugin_coverage,0
4,b2m,6,plugin_coverage,0
4,b2m,0,plugin_cond_risk,6.03933
4,b2m,1,plugin_cond_risk,6.60029
4,b2m,2,plugin_cond_risk,6.81914
4,b2m,3,plugin_cond_risk,6.11728
4,b2m,4,plugin_cond_risk,7.79194
4,b2m,5,plugin_cond_risk,nan
4,b2m,6,plugin_cond_risk,nan
4,b2m,0,crc_calib_bound,9.41384
4,b2m,1,crc_calib_bound,9.99448
4,b2m,2,crc_calib_bound,9.90264
4,b2m,3,crc_calib_bound,9.98388
4,b2m,4,crc_calib_bound,9.90616
4,b2m,5,crc_calib_bound,9.85947
4,b2m,6,crc_calib_bound,9.87296
4,b2m,0,crc_eval_joint_risk,6.48267
4,b2m,1,crc_eval_joint_risk,7.38914
4,b2m,2,crc_eval_joint_risk,7.44972
4,b2m,3,crc_eval_joint_risk,7.06432
4,b2m,4,crc_eval_joint_risk,7.58931
4,b2m,5,crc_eval_joint_risk,6.12423
4,b2m,6,crc_eval_joint_risk,6.38075
4,b2m,0,crc_coverage,73.294
4,b2m,1,crc_coverage,70.6257
4,b2m,2,crc_coverage,64.9592
4,b2m,3,crc_coverage,62.1817
4,b2m,4,crc_coverage,53.7818
4,b2m,5,crc_coverage,38.1684
4,b2m,6,crc_coverage,27.3162
4,b2m,0,crc_sel_risk,8.84474
4,b2m,1,crc_sel_risk,10.4624
4,b2m,2,crc_sel_risk,11.4683
4,b2m,3,crc_sel_risk,11.3608
4,b2m,4,crc_sel_risk,14.1113
4,b2m,5,crc_sel_risk,16.0453
4,b2m,6,crc_sel_risk,23.3588
4,b2m,0,crc_feasible,1
4,b2m,1,crc_feasible,1
4,b2m,2,crc_feasible,1
4,b2m,3,crc_feasible,1
4,b2m,4,crc_feasible,1
4,b2m,5,crc_feasible,1
4,b2m,6,crc_feasible,1
4,b2m,0,crc_units,27
4,b2m,1,crc_units,27
4,b2m,2,crc_units,27
4,b2m,3,crc_units,27
4,b2m,4,crc_units,27
4,b2m,5,crc_units,27
4,b2m,6,crc_units,27
4,b2m,0,crc_positive_coverage,1
4,b2m,1,crc_positive_coverage,1
4,b2m,2,crc_positive_coverage,1
4,b2m,3,crc_positive_coverage,1
4,b2m,4,crc_positive_coverage,1
4,b2m,5,crc_positive_coverage,1
4,b2m,6,crc_positive_coverage,1
4,b2m,0,crcmask_calib_bound,nan
4,b2m,1,crcmask_calib_bound,9.98753
4,b2m,2,crcmask_calib_bound,9.98034
4,b2m,3,crcmask_calib_bound,9.99952
4,b2m,4,crcmask_calib_bound,9.95637
4,b2m,5,crcmask_calib_bound,9.94438
4,b2m,6,crcmask_calib_bound,9.91321
4,b2m,0,crcmask_eval_joint_risk,nan
4,b2m,1,crcmask_eval_joint_risk,6.55038
4,b2m,2,crcmask_eval_joint_risk,6.77171
4,b2m,3,crcmask_eval_joint_risk,7.50158
4,b2m,4,crcmask_eval_joint_risk,6.60835
4,b2m,5,crcmask_eval_joint_risk,6.084
4,b2m,6,crcmask_eval_joint_risk,5.82841
4,b2m,0,crcmask_coverage,nan
4,b2m,1,crcmask_coverage,71.3928
4,b2m,2,crcmask_coverage,68.6525
4,b2m,3,crcmask_coverage,65.1454
4,b2m,4,crcmask_coverage,54.5663
4,b2m,5,crcmask_coverage,43.4944
4,b2m,6,crcmask_coverage,26.0302
4,b2m,0,crcmask_sel_risk,nan
4,b2m,1,crcmask_sel_risk,9.17512
4,b2m,2,crcmask_sel_risk,9.86375
4,b2m,3,crcmask_sel_risk,11.5151
4,b2m,4,crcmask_sel_risk,12.1107
4,b2m,5,crcmask_sel_risk,13.988
4,b2m,6,crcmask_sel_risk,22.3909
4,b2m,0,crcmask_feasible,nan
4,b2m,1,crcmask_feasible,1
4,b2m,2,crcmask_feasible,1
4,b2m,3,crcmask_feasible,1
4,b2m,4,crcmask_feasible,1
4,b2m,5,crcmask_feasible,1
4,b2m,6,crcmask_feasible,1
4,b2m,0,crcmask_units,nan
4,b2m,1,crcmask_units,32
4,b2m,2,crcmask_units,32
4,b2m,3,crcmask_units,32
4,b2m,4,crcmask_units,32
4,b2m,5,crcmask_units,32
4,b2m,6,crcmask_units,32
4,b2m,0,crcmask_alpha_floor,nan
4,b2m,1,crcmask_alpha_floor,3.0303
4,b2m,2,crcmask_alpha_floor,3.0303
4,b2m,3,crcmask_alpha_floor,3.0303
4,b2m,4,crcmask_alpha_floor,3.0303
4,b2m,5,crcmask_alpha_floor,3.0303
4,b2m,6,crcmask_alpha_floor,3.0303
4,b2m,0,crcmask_positive_coverage,nan
4,b2m,1,crcmask_positive_coverage,1
4,b2m,2,crcmask_positive_coverage,1
4,b2m,3,crcmask_positive_coverage,1
4,b2m,4,crcmask_positive_coverage,1
4,b2m,5,crcmask_positive_coverage,1
4,b2m,6,crcmask_positive_coverage,1
4,b2m,0,temperature,1.62064
4,b2m,1,temperature,1.50437
4,b2m,2,temperature,1.36325
4,b2m,3,temperature,1.29299
4,b2m,4,temperature,1.22055
4,b2m,5,temperature,1.2056
4,b2m,6,temperature,1.28061
4,b2m,0,plugin_neff,46
4,b2m,1,plugin_neff,44
4,b2m,2,plugin_neff,39
4,b2m,3,plugin_neff,34
4,b2m,4,plugin_neff,21
4,b2m,5,plugin_neff,7
4,b2m,6,plugin_neff,3
4,b2m,0,plugin_icc,0.360153
4,b2m,1,plugin_icc,0.346208
4,b2m,2,plugin_icc,0.34035
4,b2m,3,plugin_icc,0.308804
4,b2m,4,plugin_icc,0.308913
4,b2m,5,plugin_icc,0.237417
4,b2m,6,plugin_icc,0.166937
4,b2m,0,plugin_eff_target,5.58555
4,b2m,1,plugin_eff_target,5.48318
4,b2m,2,plugin_eff_target,5.18855
4,b2m,3,plugin_eff_target,4.89179
4,b2m,4,plugin_eff_target,3.46394
4,b2m,5,plugin_eff_target,0
4,b2m,6,plugin_eff_target,0
4,b2m,0,plugin_positive_coverage,1
4,b2m,1,plugin_positive_coverage,1
4,b2m,2,plugin_positive_coverage,1
